FLAG;PITCH;ROLL;YAW
0;76.01;4.85;222.30
0;75.42;3.92;220.28
0;74.59;2.92;218.09
0;73.57;1.90;216.03
0;72.46;0.88;214.24
0;71.03;-0.31;212.22
0;70.21;-0.89;211.07
0;69.45;-1.39;210.01
0;63.52;-2.32;202.27
0;60.72;-1.81;199.16
0;58.21;-1.13;196.66
0;55.63;-0.30;194.42
0;53.17;0.58;192.63
0;50.45;1.57;191.11
0;47.88;2.44;190.10
0;44.78;3.48;189.19
0;41.77;4.62;188.53
0;35.60;7.87;187.71
0;32.55;9.93;187.59
0;29.64;12.10;187.68
0;27.06;14.12;187.91
0;25.58;15.32;188.15
0;24.10;16.51;188.39
0;17.61;21.78;189.98
0;14.29;24.34;190.98
0;12.28;25.82;191.65
0;10.59;27.04;192.23
0;4.29;30.94;194.76
0;-3.44;33.99;198.47
0;-7.54;34.65;200.65
0;-11.75;34.44;203.01
0;-15.31;33.53;205.07
0;-18.60;31.76;207.06
0;-22.20;28.96;209.31
0;-25.22;25.90;211.24
0;-30.95;19.06;214.90
0;-33.89;15.62;216.70
0;-36.72;12.71;218.44
0;-39.20;10.55;220.04
0;-42.13;8.55;222.13
0;-45.44;6.85;224.87
0;-48.40;5.54;227.77
0;-49.90;4.84;229.45
0;-51.23;4.22;230.99
0;-58.38;-0.70;241.18
0;-60.93;-3.35;245.43
0;-62.78;-5.61;248.72
0;-64.39;-7.79;251.68
0;-65.30;-9.13;253.44
0;-66.21;-10.47;255.21
0;-69.66;-15.95;262.46
0;-71.40;-18.79;266.40
0;-72.97;-21.39;270.17
0;-75.80;-26.06;277.41
0;-77.08;-28.30;280.95
0;-78.28;-30.53;284.34
0;-79.39;-32.76;287.56
0;-80.42;-35.13;290.89
0;-81.18;-37.41;294.11
0;-81.61;-39.13;296.42
0;-82.25;-41.10;298.60
0;-83.16;-42.44;299.48
0;-84.10;-43.30;299.66
0;-85.54;-44.04;299.06
0;-85.48;-43.82;298.61
0;-84.98;-43.36;298.20
0;-84.41;-42.73;297.64
0;-83.81;-41.81;296.53
0;-83.30;-40.74;295.04
0;-82.87;-39.32;292.83
0;-82.45;-37.81;290.37
0;-80.89;-33.84;284.28
0;-80.09;-32.19;281.90
0;-79.56;-31.15;280.42
0;-77.68;-27.44;275.06
0;-76.47;-25.00;271.45
0;-75.43;-22.90;268.30
0;-74.21;-20.55;264.76
0;-73.00;-18.38;261.47
0;-71.64;-16.14;257.98
0;-70.16;-13.99;254.47
0;-66.54;-9.71;246.56
0;-64.38;-7.61;242.05
0;-62.56;-5.92;238.23
0;-60.75;-4.28;234.47
0;-58.53;-2.35;230.28
0;-56.49;-0.74;227.06
0;-54.13;0.96;223.91
0;-52.66;1.99;222.15
0;-51.59;2.71;220.99
0;-47.80;5.27;217.23
0;-40.87;9.93;211.77
0;-38.14;11.69;209.81
0;-35.42;13.33;207.93
0;-32.88;14.71;206.21
0;-30.00;16.01;204.33
0;-27.48;16.97;202.75
0;-25.08;17.77;201.31
0;-22.80;18.43;199.98
0;-20.78;18.93;198.87
0;-12.04;20.23;194.44
0;-10.22;20.26;193.61
0;-4.77;19.79;191.32
0;-1.65;19.07;190.21
0;1.10;18.21;189.39
0;4.57;17.04;188.49
0;7.53;16.05;187.81
0;9.45;15.44;187.39
0;10.50;15.13;187.18
0;11.55;14.81;186.96
0;16.14;13.52;186.07
0;27.21;10.43;184.56
0;31.32;9.22;184.20
0;34.51;8.21;184.01
0;37.53;7.24;183.96
0;40.20;6.48;184.05
0;42.96;5.88;184.26
0;48.67;5.27;184.96
0;51.36;5.27;185.41
0;53.67;5.43;185.87
0;55.83;5.73;186.40
0;57.98;6.16;187.01
0;59.98;6.68;187.64
0;61.93;7.27;188.30
0;63.81;7.90;188.98
0;65.61;8.56;189.71
0;68.89;9.71;191.51
0;70.56;10.20;192.94
0;71.99;10.57;194.69
0;73.22;10.89;196.78
0;74.46;11.26;199.62
0;75.38;11.63;202.16
0;76.23;12.12;204.75
0;77.10;12.85;207.60
0;77.84;13.68;210.08
0;78.82;15.60;215.67
0;78.87;16.39;219.59
0;78.65;16.81;223.18
0;78.24;17.06;225.95
0;77.73;17.32;227.82
0;77.47;17.57;228.44
0;77.51;17.79;228.20
0;77.74;18.02;227.52
0;78.05;18.25;226.64
0;78.61;18.64;224.56
0;78.70;18.63;223.62
0;78.58;18.46;223.01
0;78.32;18.17;222.55
0;77.98;17.81;222.13
0;77.59;17.32;221.58
0;77.41;17.05;221.24
0;77.25;16.81;220.92
0;76.70;15.81;219.39
0;76.08;14.64;217.47
0;75.77;14.07;216.62
0;75.47;13.54;215.93
0;75.18;13.04;215.36
0;74.86;12.45;214.78
0;74.59;11.93;214.29
0;74.36;11.44;213.80
0;74.18;11.02;213.34
0;74.04;10.67;212.91
0;73.79;10.01;211.96
0;73.68;9.71;211.45
0;73.59;9.47;211.02
0;73.51;9.28;210.65
0;73.46;9.12;210.36
0;73.42;8.98;210.15
0;73.41;8.86;210.01
0;73.41;8.73;209.94
0;73.41;8.61;209.96
0;73.41;8.31;210.14
0;73.39;8.12;210.24
0;73.35;7.93;210.62
0;73.30;7.72;211.03
0;73.25;7.49;211.42
0;73.20;7.29;211.55
0;73.15;7.10;211.86
0;73.10;6.89;212.20
0;73.06;6.71;212.50
0;73.03;6.54;212.66
0;73.01;6.26;213.08
0;73.02;6.18;213.35
0;73.05;6.16;213.57
0;73.08;6.20;213.65
0;73.11;6.29;213.75
0;73.16;6.46;213.82
0;73.22;6.64;213.86
0;73.29;6.85;213.70
0;73.38;7.10;213.69
0;73.59;7.66;214.11
0;73.71;7.96;214.28
0;73.82;8.25;214.28
0;73.93;8.53;214.67
0;73.97;8.66;214.86
0;74.01;8.78;215.04
1;74.11;9.05;215.45
0;74.35;9.70;216.06
0;74.48;10.00;216.47
0;74.78;10.60;217.13
0;74.90;10.82;217.20
0;74.98;10.95;217.33
0;75.21;11.33;217.67
0;75.36;11.55;217.87
0;75.51;11.77;217.74
0;75.64;11.93;217.91
0;75.77;12.07;218.15
0;75.90;12.19;218.40
0;76.01;12.93;219.16
0;75.78;14.24;220.44
0;75.94;14.29;220.71
0;76.12;14.32;221.02
0;76.30;14.31;221.27
0;76.46;14.27;221.63
0;76.59;14.22;222.00
0;76.70;14.15;222.40
0;76.79;14.07;222.90
0;76.90;13.94;223.76
0;76.95;13.88;224.23
0;76.99;13.86;224.62
0;77.03;13.88;225.10
0;77.08;13.93;225.48
0;77.14;14.01;225.84
0;77.20;14.11;226.18
0;77.28;14.27;226.56
0;77.36;14.45;226.94
0;77.53;14.84;227.71
0;77.61;15.09;228.19
0;77.67;15.32;228.70
0;77.70;15.54;229.22
0;77.70;15.70;229.68
0;77.69;15.82;230.07
0;77.66;15.91;230.54
0;77.63;15.97;230.90
0;77.60;16.00;231.16
0;77.53;15.98;231.53
0;77.49;15.94;231.68
0;77.47;15.91;231.67
0;77.45;15.88;231.65
0;77.42;15.72;231.38
0;77.43;15.63;231.32
0;77.44;15.54;231.17
0;77.45;15.44;231.01
0;77.47;15.34;230.87
0;77.49;15.13;230.73
0;77.50;15.00;230.74
0;77.52;14.88;230.78
0;77.53;14.77;230.86
0;77.55;14.66;231.15
0;77.60;14.54;231.36
0;77.64;14.42;231.52
0;77.68;14.29;231.71
0;77.71;14.19;231.87
0;77.73;14.13;232.01
0;77.86;13.82;232.51
0;77.95;13.69;232.74
0;78.02;13.61;232.99
0;78.08;13.54;233.11
0;78.17;13.47;233.27
0;78.24;13.42;233.40
0;78.28;13.39;233.53
0;78.31;13.37;233.66
0;78.33;13.35;233.80
0;78.52;13.30;234.25
0;78.56;13.30;234.61
0;78.60;13.30;234.68
0;78.63;13.32;234.73
0;78.66;13.34;234.76
0;78.70;13.36;234.96
0;78.73;13.40;235.08
0;78.75;13.43;235.10
0;78.79;13.51;235.15
0;78.81;13.57;235.34
0;78.83;13.61;235.29
0;78.85;13.66;235.22
0;78.87;13.71;235.14
0;78.89;13.75;235.15
0;78.89;13.80;235.06
0;78.89;13.84;234.96
0;78.89;13.90;234.84
0;78.81;14.06;234.49
0;78.72;14.17;234.21
0;78.61;14.28;233.85
0;78.44;14.38;233.38
0;78.12;14.46;232.55
0;77.82;14.48;231.75
0;77.48;14.47;230.85
0;77.04;14.43;229.85
0;76.52;14.35;228.83
0;75.92;14.20;227.77
0;74.28;13.59;225.01
0;73.17;13.15;222.89
0;72.24;12.83;220.82
0;71.81;12.74;219.70
0;71.38;12.64;218.57
0;69.65;12.53;214.07
0;68.52;12.60;211.64
0;67.21;12.72;209.43
0;65.87;12.84;207.59
0;64.47;12.95;205.93
0;61.19;13.37;202.41
0;59.26;13.79;200.38
0;57.31;14.39;198.28
0;55.72;15.01;196.53
0;54.09;15.72;194.88
0;52.13;16.58;193.20
0;50.09;17.40;191.79
0;48.11;18.12;190.67
0;43.93;19.51;188.87
0;40.76;20.67;187.80
0;38.46;21.67;187.06
0;36.35;22.79;186.45
0;33.18;24.64;185.64
0;30.09;26.58;185.03
0;28.31;27.67;184.78
0;27.01;28.45;184.64
0;22.23;31.01;184.37
0;13.47;34.08;184.76
0;9.98;35.03;185.07
0;6.95;35.91;185.41
0;3.04;37.30;185.96
0;-0.75;38.91;186.59
0;-4.40;40.53;187.36
0;-8.38;42.14;188.36
0;-12.68;43.55;189.61
0;-17.12;44.54;191.05
0;-25.73;45.22;194.15
0;-28.00;45.09;195.07
0;-30.27;44.96;195.98
0;-36.64;43.68;198.96
0;-38.70;43.04;200.02
0;-45.25;39.52;204.07
0;-47.99;37.33;206.11
0;-50.39;35.11;208.08
0;-52.11;33.38;209.60
0;-52.82;32.62;210.28
0;-53.53;31.86;210.95
0;-54.24;31.10;211.63
0;-62.67;19.61;222.05
0;-64.10;17.06;224.39
0;-65.45;14.48;226.77
0;-66.81;11.78;229.31
0;-68.14;9.12;231.88
0;-69.48;6.41;234.56
0;-72.20;0.93;240.24
0;-73.82;-2.31;243.86
0;-75.15;-5.00;247.11
0;-76.30;-7.42;250.29
0;-77.34;-9.80;253.69
0;-78.31;-12.27;257.47
0;-79.13;-14.74;261.44
0;-79.77;-17.17;265.38
0;-80.26;-19.39;268.89
0;-80.66;-21.29;271.76
0;-82.08;-27.08;279.26
0;-82.58;-29.22;281.96
0;-82.84;-31.43;284.95
0;-82.82;-32.53;286.51
0;-82.78;-33.51;287.91
0;-82.64;-37.50;293.03
0;-83.30;-39.83;294.92
0;-84.15;-41.13;295.51
0;-84.93;-41.81;295.58
0;-85.70;-42.48;295.65
0;-88.40;-43.88;295.08
0;-89.05;-44.13;294.81
0;-89.45;-44.04;293.75
0;-88.80;-43.48;293.17
0;-87.11;-41.44;291.34
0;-86.48;-39.95;289.67
0;-86.18;-38.34;287.60
0;-85.75;-34.44;282.26
0;-85.30;-31.86;278.89
0;-84.67;-29.17;275.48
0;-84.03;-26.72;272.44
0;-83.21;-23.96;269.09
0;-82.32;-21.30;265.96
0;-81.22;-18.20;262.44
0;-80.12;-15.24;259.19
0;-78.97;-12.23;255.92
0;-76.42;-5.93;248.75
0;-74.81;-2.40;244.27
0;-73.25;0.65;240.00
0;-71.20;3.82;234.91
0;-68.99;6.51;230.14
0;-65.99;9.52;224.41
0;-64.35;10.93;221.64
0;-63.13;11.91;219.71
0;-58.52;15.19;213.36
0;-54.67;17.40;209.24
0;-48.47;20.21;204.02
0;-46.88;20.76;202.95
0;-45.29;21.32;201.87
0;-38.54;23.07;198.11
0;-35.25;23.67;196.56
0;-33.02;24.01;195.59
0;-31.37;24.23;194.92
0;-25.56;24.91;192.75
0;-21.61;25.28;191.45
0;-18.56;25.50;190.51
0;-10.97;25.66;188.37
0;-7.02;25.47;187.31
0;-3.18;25.03;186.37
0;0.35;24.38;185.63
0;3.42;23.63;185.08
0;6.60;22.67;184.60
0;9.96;21.43;184.21
0;13.10;20.05;184.00
0;15.80;18.67;183.94
0;22.86;14.64;184.43
0;25.75;13.17;184.79
0;28.86;11.86;185.24
0;31.91;10.83;185.72
0;34.99;9.98;186.21
0;38.12;9.25;186.71
0;41.22;8.58;187.32
0;44.22;7.95;188.10
0;49.68;7.02;190.12
0;51.91;6.85;191.08
0;55.27;6.88;192.61
0;57.76;7.05;193.86
0;60.11;7.31;195.19
0;62.19;7.66;196.50
0;64.27;8.15;197.94
0;66.27;8.75;199.45
0;68.06;9.45;200.90
0;71.41;11.19;203.76
0;73.10;12.24;205.20
0;74.31;13.00;206.20
0;76.08;14.13;207.66
0;77.38;14.94;208.80
0;78.20;15.43;209.56
0;78.89;15.85;210.23
0;80.76;17.12;213.82
0;80.80;17.39;218.18
0;79.35;16.91;229.64
0;78.04;16.51;234.41
0;77.12;16.34;236.20
0;76.66;16.40;236.34
0;77.03;16.71;235.43
0;77.94;17.23;233.98
0;79.07;17.86;232.24
0;80.08;18.47;230.55
0;80.86;19.00;229.18
0;81.33;19.52;228.44
0;80.86;19.36;229.32
0;80.33;19.07;230.17
0;80.02;18.86;230.57
0;79.74;18.66;230.92
0;78.91;17.91;231.40
0;78.54;17.49;231.12
0;78.27;17.13;230.57
0;78.03;16.78;229.83
0;77.64;16.15;228.23
0;77.45;15.88;227.54
0;77.35;15.75;227.28
0;77.26;15.63;227.02
0;76.92;15.23;226.35
0;76.80;15.10;226.15
0;76.50;14.79;225.61
0;76.36;14.65;225.26
0;76.27;14.58;224.94
0;76.22;14.57;224.56
0;76.25;14.66;224.29
0;76.30;14.81;224.25
0;76.35;14.98;224.34
0;76.39;15.10;224.45
0;76.42;15.20;224.56
0;76.55;15.66;225.21
0;76.65;15.95;225.71
0;76.74;16.23;226.25
0;76.90;16.76;227.31
0;76.98;17.05;227.93
0;77.04;17.28;228.47
0;77.08;17.47;228.95
0;77.11;17.63;229.36
0;77.12;17.77;229.80
0;77.12;17.90;230.26
0;77.12;17.96;230.58
0;77.14;17.99;230.80
0;77.18;17.95;230.93
0;77.20;17.89;230.74
0;77.20;17.81;230.63
0;77.20;17.73;230.50
0;77.19;17.66;230.35
0;77.19;17.60;230.19
0;77.21;17.56;230.03
0;77.25;17.54;229.86
0;77.30;17.53;229.68
0;77.36;17.54;229.48
0;77.43;17.57;229.24
0;77.57;17.65;229.14
0;77.65;17.70;229.17
0;77.71;17.75;229.23
0;77.74;17.80;229.33
0;77.77;17.84;229.48
0;77.77;17.88;229.67
0;77.77;17.89;229.87
0;77.02;17.81;230.00
0;73.31;17.40;230.08
0;73.22;17.28;230.39
0;73.17;17.22;230.37
0;73.15;17.19;230.38
0;73.13;17.17;230.40
0;73.12;17.15;230.42
1;73.10;17.13;230.44
0;72.90;16.94;230.36
0;72.87;16.91;230.20
0;72.82;16.85;229.83
0;72.78;16.80;229.79
0;72.74;16.74;229.64
0;72.71;16.66;229.51
0;72.66;16.57;229.40
0;72.62;16.46;229.33
0;72.57;16.34;229.28
0;72.53;16.21;229.23
0;72.47;16.05;229.21
0;72.43;15.94;229.28
0;72.33;15.64;229.31
0;72.26;15.47;229.31
0;72.20;15.32;229.31
0;72.13;15.17;229.46
0;72.05;15.02;229.63
0;71.99;14.90;229.64
0;71.92;14.78;229.66
0;71.92;14.72;229.75
0;71.91;14.68;229.92
0;71.79;14.55;229.94
0;71.75;14.52;229.93
0;71.72;14.52;230.02
0;71.74;14.57;230.09
0;71.79;14.66;230.13
0;71.85;14.77;230.19
0;71.92;14.88;230.28
0;71.98;15.00;230.45
0;72.04;15.12;230.54
0;72.16;15.40;230.80
0;72.22;15.54;231.06
0;72.28;15.65;231.22
0;72.34;15.76;231.35
0;72.40;15.86;231.47
0;72.46;15.95;231.60
0;72.50;15.99;231.72
0;72.62;16.13;231.97
0;72.71;16.24;232.20
0;72.70;16.27;232.49
0;72.69;16.31;232.63
0;72.69;16.32;232.68
0;72.68;16.34;232.71
0;72.69;16.39;232.80
0;72.70;16.41;232.82
0;72.74;16.48;232.88
0;72.89;16.53;232.89
0;73.01;16.58;232.92
0;73.30;16.75;233.29
0;73.40;16.82;233.36
0;73.52;16.89;233.47
0;73.63;16.96;233.80
0;73.74;17.02;234.09
0;73.84;17.07;234.19
0;73.89;17.10;234.25
0;73.94;17.12;234.31
0;74.17;17.21;234.71
0;74.38;17.25;235.04
0;74.47;17.25;235.19
0;74.59;17.25;235.42
0;74.68;17.24;235.57
0;74.76;17.25;235.68
0;74.83;17.27;235.79
0;74.88;17.30;235.94
0;74.94;17.33;236.24
0;75.00;17.38;236.37
0;75.16;17.49;236.65
0;75.27;17.53;236.78
0;75.39;17.58;236.90
0;75.51;17.63;237.02
0;75.63;17.67;237.16
0;75.76;17.70;237.28
0;75.91;17.72;237.36
0;76.04;17.74;237.47
0;76.11;17.79;237.60
0;76.27;17.92;237.87
0;76.34;17.99;237.97
0;76.42;18.08;238.06
0;76.51;18.18;238.11
0;76.59;18.29;238.19
0;76.69;18.43;238.26
0;76.80;18.61;238.23
0;76.89;18.77;238.16
0;76.96;18.95;238.02
0;76.97;19.02;237.90
0;76.97;19.08;237.78
0;76.31;19.00;235.91
0;75.85;18.74;234.52
0;75.52;18.46;232.96
0;75.24;18.12;230.84
0;75.02;17.72;227.71
0;74.88;17.40;224.43
0;74.50;16.90;218.58
0;73.70;16.39;213.33
0;72.83;15.97;210.23
0;71.62;15.53;207.40
0;70.24;15.19;205.29
0;68.62;14.94;203.51
0;66.76;14.81;201.91
0;64.82;14.83;200.42
0;62.68;15.00;198.79
0;60.58;15.31;197.15
0;58.61;15.69;195.63
0;53.68;16.63;192.22
0;51.03;17.15;190.76
0;48.52;17.70;189.66
0;45.89;18.36;188.74
0;43.07;19.21;187.95
0;40.18;20.30;187.26
0;37.28;21.69;186.67
0;34.43;23.37;186.20
0;31.77;25.21;185.90
0;25.77;29.83;185.95
0;22.92;32.01;186.34
0;19.73;34.30;186.98
0;16.69;36.34;187.76
0;13.63;38.24;188.66
0;9.96;40.33;189.85
0;6.54;42.09;191.05
0;2.62;43.88;192.50
0;-1.58;45.46;194.13
0;-11.10;47.74;198.11
0;-15.28;48.04;200.02
0;-19.81;47.81;202.23
0;-24.59;46.77;204.77
0;-28.40;45.24;207.02
0;-31.99;43.09;209.37
0;-35.21;40.50;211.69
0;-38.12;37.64;213.98
0;-40.77;34.64;216.25
0;-44.37;29.97;219.69
0;-45.54;28.30;220.92
0;-49.51;22.25;225.49
0;-51.77;18.67;228.33
0;-53.42;16.04;230.50
0;-54.46;14.42;231.91
0;-57.69;9.49;236.57
0;-58.76;7.90;238.32
0;-59.84;6.30;240.06
0;-64.57;-0.92;249.88
0;-65.47;-2.38;252.20
0;-67.99;-7.10;260.26
0;-69.10;-9.79;264.85
0;-70.07;-12.69;269.43
0;-70.98;-15.77;273.76
0;-71.78;-18.49;277.19
0;-72.31;-20.09;279.00
0;-72.83;-21.69;280.81
0;-75.85;-30.82;291.06
0;-76.40;-33.65;294.67
0;-76.68;-36.17;298.06
0;-76.90;-38.59;301.27
0;-77.30;-40.72;303.79
0;-78.13;-42.51;305.48
0;-79.30;-43.94;306.55
0;-80.24;-44.84;307.19
0;-81.51;-45.82;307.98
0;-81.67;-45.58;307.78
0;-81.74;-45.12;307.40
0;-81.67;-44.41;306.81
0;-81.43;-43.35;305.88
0;-81.13;-42.04;304.54
0;-80.86;-40.59;302.90
0;-80.57;-38.89;300.89
0;-80.11;-36.71;298.37
0;-79.42;-34.20;295.59
0;-77.56;-28.38;289.36
0;-76.53;-25.31;286.09
0;-75.48;-22.26;282.78
0;-74.49;-19.43;279.64
0;-73.49;-16.67;276.51
0;-72.35;-13.69;273.00
0;-70.87;-10.22;268.67
0;-69.16;-6.81;264.12
0;-67.47;-3.99;260.05
0;-63.03;1.88;250.52
0;-60.62;4.47;245.90
0;-58.10;6.92;241.44
0;-55.20;9.42;236.84
0;-52.19;11.64;232.75
0;-49.26;13.48;229.32
0;-46.16;15.12;226.11
0;-42.52;16.68;222.78
0;-39.37;17.81;220.20
0;-32.50;19.83;215.48
0;-29.02;20.77;213.45
0;-26.70;21.39;212.18
0;-25.16;21.80;211.38
0;-21.86;22.66;209.72
0;-15.30;24.33;206.52
0;-11.81;25.23;204.86
0;-10.06;25.68;204.04
0;-8.32;26.12;203.22
0;4.61;27.54;197.53
0;6.93;27.24;196.58
0;8.77;26.91;195.83
0;14.55;24.72;193.69
0;16.28;23.69;193.17
0;21.29;20.16;192.00
0;23.65;18.30;191.75
0;28.58;14.52;191.63
0;31.60;12.36;191.87
0;34.37;10.56;192.26
0;39.85;8.12;193.15
0;42.53;7.56;193.52
0;45.18;7.24;193.87
0;47.87;7.05;194.28
0;50.51;6.94;194.76
0;52.92;6.91;195.29
0;55.11;6.99;195.89
0;57.05;7.16;196.51
0;59.02;7.46;197.22
0;63.39;8.62;198.98
0;65.35;9.29;199.84
0;67.17;9.93;200.69
0;68.99;10.55;201.68
0;70.66;11.11;202.79
0;72.11;11.60;204.03
0;73.49;12.12;205.61
0;73.99;12.34;206.40
0;74.48;12.57;207.18
0;77.20;14.45;213.84
0;77.83;15.11;215.80
0;78.13;15.45;216.70
0;79.25;16.80;219.50
0;79.93;17.64;220.82
0;80.23;18.03;221.35
0;80.54;18.42;221.89
0;81.42;19.96;224.62
0;81.46;20.23;225.39
0;81.46;20.45;226.07
0;80.92;21.31;230.15
0;80.49;21.54;231.80
0;80.05;21.60;233.05
0;79.50;21.53;234.38
0;78.91;21.32;235.69
0;78.33;21.02;236.85
0;77.66;20.58;237.89
0;77.29;20.34;238.31
0;76.96;20.12;238.66
0;74.74;18.55;239.72
0;73.92;17.82;239.55
0;73.41;17.35;239.21
0;72.94;16.95;238.71
0;72.55;16.66;238.09
0;72.23;16.48;237.39
0;72.00;16.41;236.71
0;71.82;16.43;236.00
0;71.56;16.70;234.60
0;71.50;16.83;234.20
0;71.46;16.93;233.93
0;71.38;17.27;233.09
0;71.33;17.46;232.53
0;71.31;17.52;232.24
0;71.21;17.45;231.81
0;71.10;17.30;231.59
0;70.94;17.02;231.44
0;70.45;16.09;231.22
0;70.26;15.65;231.15
0;70.09;15.20;231.09
0;69.94;14.71;230.99
0;69.80;14.20;230.81
0;69.69;13.73;230.60
0;69.64;13.42;230.42
0;69.59;12.86;230.10
0;69.61;12.45;229.77
0;69.77;11.70;229.05
0;69.88;11.39;228.81
0;70.01;11.11;228.63
0;70.13;10.86;228.50
0;70.23;10.65;228.45
0;70.38;10.33;228.58
0;70.47;10.11;228.88
0;70.53;9.89;229.26
0;70.58;9.67;229.82
0;70.60;9.35;231.42
0;70.60;9.24;232.29
0;70.59;9.15;233.08
0;70.56;9.10;233.88
0;70.53;9.08;234.82
0;70.49;9.09;235.92
0;70.44;9.13;236.76
0;70.37;9.20;237.56
0;70.30;9.30;238.27
0;70.22;9.41;238.91
0;70.12;9.57;239.60
0;70.02;9.78;240.23
0;69.89;10.20;241.04
0;69.84;10.50;241.38
0;69.81;10.76;241.56
0;69.80;11.01;241.67
0;69.78;11.24;241.74
0;69.77;11.48;241.78
0;69.72;11.90;241.87
0;69.69;12.07;241.93
0;69.65;12.21;241.95
0;69.60;12.32;241.99
0;69.55;12.42;242.09
0;69.48;12.50;242.19
0;69.42;12.57;242.30
0;69.36;12.64;242.44
0;69.29;12.72;242.59
0;69.26;12.76;242.66
0;69.24;12.79;242.72
1;69.22;12.82;242.77
0;69.06;13.10;243.40
0;69.01;13.18;243.60
0;68.97;13.25;243.77
0;68.91;13.35;244.05
0;68.88;13.39;244.14
0;68.86;13.42;244.23
0;69.52;8.88;241.40
0;69.46;8.97;241.53
0;69.41;9.04;241.62
0;69.37;9.12;241.70
0;69.33;9.19;241.71
0;69.30;9.26;241.60
0;69.27;9.33;241.65
0;69.24;9.41;241.70
0;69.22;9.47;241.74
0;69.22;9.50;241.66
0;69.22;9.53;241.55
0;69.27;9.59;241.56
0;69.31;9.59;241.52
0;69.35;9.57;241.39
0;69.39;9.53;241.43
0;69.43;9.48;241.45
0;69.49;9.40;241.46
0;69.55;9.30;241.21
0;69.61;9.21;241.14
0;69.76;8.97;241.05
0;69.84;8.87;240.93
0;69.88;8.82;240.78
0;70.04;8.64;240.60
0;70.17;8.53;240.53
0;70.28;8.46;240.48
0;70.39;8.40;240.34
0;70.51;8.35;240.33
0;70.63;8.31;240.34
0;70.90;8.19;240.30
0;71.00;8.08;240.18
0;71.06;8.02;240.19
0;71.24;7.84;240.23
0;71.39;7.83;240.34
0;71.53;7.82;240.35
0;71.65;7.81;240.43
0;71.77;7.81;240.53
0;71.89;7.80;240.62
0;72.13;7.83;240.77
0;72.24;7.86;240.83
0;72.36;7.91;240.89
0;72.47;7.98;240.97
0;72.56;8.08;241.06
0;72.64;8.19;241.16
0;72.75;8.21;241.21
0;72.86;8.24;241.27
0;72.95;8.27;241.40
0;73.12;8.38;241.66
0;73.18;8.50;241.82
0;73.23;8.61;242.02
0;73.27;8.70;242.21
0;73.31;8.79;242.31
0;73.34;8.87;242.38
0;73.39;8.99;242.49
0;73.42;9.09;242.57
0;73.46;9.22;242.67
0;73.53;9.47;242.86
0;73.58;9.61;243.06
0;73.63;9.72;243.29
0;73.69;9.85;243.42
0;73.75;9.96;243.56
0;73.81;10.06;243.69
0;73.86;10.14;243.96
0;73.91;10.23;244.13
0;73.95;10.29;244.28
0;74.00;10.35;244.44
0;74.08;10.42;245.02
0;74.12;10.45;245.18
0;74.16;10.46;245.31
0;74.21;10.48;245.48
0;74.25;10.50;245.75
0;74.29;10.53;245.82
0;74.33;10.56;245.83
0;74.39;10.60;245.81
0;74.54;10.69;245.74
0;74.64;10.74;245.63
0;74.73;10.79;245.51
0;74.83;10.83;245.37
0;74.93;10.90;245.16
0;75.03;10.96;245.02
0;75.14;11.06;244.82
0;75.17;11.09;244.72
0;75.20;11.13;244.63
0;75.14;10.91;243.02
0;75.08;10.73;241.90
0;75.03;10.57;240.73
0;74.96;10.34;239.22
0;74.78;9.93;237.10
0;74.52;9.42;235.08
0;74.10;8.80;233.09
0;73.53;8.11;231.24
0;72.62;7.09;228.91
0;70.40;4.69;224.27
0;69.14;3.52;221.80
0;67.76;2.48;219.09
0;66.19;1.67;216.14
0;64.40;1.15;213.06
0;62.34;0.98;209.92
0;60.02;1.18;206.71
0;57.74;1.63;203.77
0;55.41;2.26;200.95
0;52.72;3.14;198.00
0;47.14;5.19;193.27
0;44.26;6.10;191.58
0;41.35;6.92;190.22
0;38.57;7.70;189.13
0;35.54;8.79;188.08
0;32.43;10.41;187.19
0;29.53;12.33;186.59
0;26.26;14.76;186.22
0;23.20;17.18;186.21
0;16.93;22.11;187.01
0;13.04;24.92;187.91
0;9.52;27.18;188.89
0;6.06;29.09;189.95
0;2.25;30.81;191.25
0;-2.12;32.36;192.88
0;-5.83;33.32;194.40
0;-7.95;33.72;195.32
0;-9.67;33.99;196.09
0;-13.33;34.31;197.78
0;-25.52;32.73;204.07
0;-27.27;32.09;205.06
0;-31.31;30.24;207.39
0;-36.36;27.20;210.41
0;-38.99;25.23;212.07
0;-40.85;23.73;213.27
0;-42.38;22.45;214.28
0;-49.01;16.19;218.96
0;-50.48;14.64;220.10
0;-54.44;10.34;223.45
0;-56.98;7.57;225.91
0;-59.48;4.92;228.66
0;-61.66;2.70;231.36
0;-64.01;0.38;234.75
0;-66.33;-1.91;238.60
0;-68.50;-4.21;242.89
0;-70.37;-6.39;247.33
0;-71.93;-8.44;251.76
0;-74.44;-12.81;261.43
0;-74.92;-14.16;264.14
0;-75.40;-15.51;266.86
0;-76.90;-21.94;277.06
0;-77.20;-23.67;279.41
0;-77.45;-25.18;281.46
0;-78.26;-31.50;290.40
0;-77.90;-34.76;295.53
0;-74.05;-40.29;305.45
0;-71.36;-42.82;309.56
0;-70.30;-44.81;311.19
0;-71.10;-46.99;311.12
0;-73.12;-48.91;310.11
0;-74.86;-50.07;308.82
